"","ID","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"1532",1532,23.5,26.3,31.4,35.1,35.7,34.7,32.5,33.1,32.7,33.7,28.9,25
"1533",1533,22.5,25.6,32.1,36.9,38.4,35,33,33.4,32.9,33.9,28.8,24.3
"1534",1534,22.4,25.4,31.9,36.7,38.1,34.2,32.8,33.4,32.9,33.8,28.7,24.3
"1535",1535,24.4,26.7,31.5,33.5,33,33.2,32.4,33.3,32.6,33.6,29,25.6
"1536",1536,22.6,26.1,32.1,37.2,39.3,35.5,33.2,33.6,33.1,34.3,29.2,24.8
"1537",1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",1538,22.4,25.3,31.2,34.5,35.4,32.9,32.3,33.4,32.5,33.4,28,23.8
"1539",1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",1541,22.4,25.1,31.3,35.9,37,33.7,32.4,33.3,32.6,33.6,28.3,23.8
"1542",1542,22.2,25.2,31.3,36.6,37.8,34.6,32.3,33.2,32.8,33.8,28.4,24
"1543",1543,22.6,25.5,31.5,35,35.6,33.1,32.3,33.4,32.5,32.9,28,23.6
"1544",1544,23.2,26.3,31.6,37.2,39.3,36,33.3,33,32.9,33.5,28.8,25.4
"1545",1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",1546,22.5,25.2,31.9,35.4,36,33.5,32.5,33.4,32.6,33.8,28.5,24.1
"1547",1547,22.4,25.2,31.5,35.6,36.5,33.5,32.4,33.4,32.6,33.6,28.5,24
"1548",1548,22.5,25.3,31.9,35.4,36.1,33.6,32.6,33.3,32.6,33.8,28.5,24
"1549",1549,22.9,26.5,32,37.6,39.7,35.9,33.8,33.5,33.6,34.2,29.1,24.8
"1550",1550,23,26.5,31.8,37.5,39.6,35.9,33.7,33.4,33.5,34.1,29.2,25.2
"1551",1551,22.7,26.4,32.8,37.7,39.3,35.8,33.8,33.5,33.6,34.6,29.6,24.8
"1552",1552,22.2,25.1,31,35.5,36.2,33,32.2,33.2,32.6,33.4,28,23.6
"1553",1553,22.4,25.2,31,34.9,35.7,33,32.3,33.3,32.6,33.4,27.9,23.6
"1554",1554,22.6,25.6,31.5,36.4,39.2,35.7,33.1,33.2,33,33.4,28.2,24.2
"1555",1555,23.3,25.8,31.5,36.5,38.6,35.5,33.6,33.1,33.3,33.3,28.5,24.8
"1556",1556,23.3,25.8,31.2,34.1,34.6,33.9,32.5,33,32.3,33.4,28.4,24.7
"1557",1557,22.4,25.2,31.7,35.8,36.7,33.7,32.4,33.4,32.6,33.6,28.6,24
"1558",1558,22.7,25.4,31.3,35.9,38.7,35.5,33.4,33.2,33.1,33.3,28.3,24.3
"1559",1559,22.7,25.3,31.2,35.4,38.4,35.4,33.1,33.3,32.8,33.3,28.4,24.1
"1560",1560,22.4,25.3,31.9,35.5,36.9,34.5,32.7,33.2,32.9,33.5,28.7,24.1
"1561",1561,22.9,25.6,31.3,36,38.4,35.4,33.6,33.2,33.1,33.3,28.5,24.5
"1562",1562,22.4,25.2,31.3,35.1,36,33.3,32.3,33.4,32.5,33.5,28.3,23.8
"1563",1563,22.7,25.1,31,33.2,33.9,33,32,32.6,32.2,33,28,24.2
"1564",1564,22.4,25.3,31.9,35.5,36.9,34.5,32.7,33.2,32.9,33.5,28.7,24.1
"1565",1565,22.5,25.4,32,35.9,37,34.1,32.7,33.5,32.8,33.7,28.6,24.3
"1566",1566,22.4,25.3,31.7,36.4,37.6,34.5,32.6,33.4,32.9,33.7,28.8,24.3
"1567",1567,22.4,25.3,31.2,34.5,35.4,32.9,32.3,33.4,32.5,33.4,28,23.8
"1568",1568,23.4,26.1,31.7,34,33.8,33.4,32.3,32.9,32.5,33.5,28.5,25
"1569",1569,22.2,25,30.9,35.3,36.5,33.7,32.3,33.2,32.6,33.3,28,23.6
"1570",1570,22.7,25.8,32,37.4,39,36.1,33.4,33.2,32.9,33.4,28.5,24.8
"1571",1571,22.4,25.3,31.2,34.5,35.4,32.9,32.3,33.4,32.5,33.4,28,23.8
"1572",1572,22.7,25.1,31,33.2,33.9,33,32,32.6,32.2,33,28,24.2
"1573",1573,23.4,26.3,31.4,35.2,35.8,34.8,32.7,33.2,32.9,33.7,28.7,25
"1574",1574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",1575,23.6,26.4,31.7,36.2,36.8,35.2,32.7,33.3,33.1,33.8,29.1,25.1
"1576",1576,22.5,24.9,30.7,33.2,33.9,33,32,32.7,32.2,33,27.9,24
"1577",1577,23.6,26.4,31.7,36.2,36.8,35.2,32.7,33.3,33.1,33.8,29.1,25.1
"1578",1578,22.9,25.6,31.2,35.8,38.5,35.5,33.6,33.2,33.1,33.3,28.5,24.4
"1579",1579,22.5,24.9,30.8,34.1,34.8,33.1,32.4,33.3,32.4,33.4,28.1,23.9
"1580",1580,22.5,25.2,31.9,35.4,36,33.5,32.5,33.4,32.6,33.8,28.5,24.1
"1581",1581,22.8,25.4,31.3,35.8,38.5,35.3,33.3,33.3,32.9,33.2,28.3,24.3
"1582",1582,22.5,25.3,32,35.8,36.6,33.8,32.6,33.4,32.7,33.7,28.6,24.1
"1583",1583,23.8,26.6,32.1,36.8,37.4,35.7,33,33.3,32.9,33.3,28.9,25.2
"1584",1584,22.5,24.9,30.7,33.1,33.8,33,32,32.6,32.1,33,27.9,24
"1585",1585,22.7,26.4,32.8,37.9,39.6,35.7,33.9,33.6,33.6,34.3,29,24.7
"1586",1586,22.6,25.9,31.9,37.1,39.1,35.5,33,33.5,33,34.2,29,24.6
"1587",1587,22.4,24.8,30.8,34.2,35,33.2,32.4,33.3,32.4,33.5,28.2,23.8
"1588",1588,22.4,25.2,31.2,34.7,35.7,33,32.3,33.4,32.5,33.5,28.1,23.8
"1589",1589,22.6,25.6,31.5,36.4,39.2,35.7,33.1,33.2,33,33.4,28.2,24.2
"1590",1590,23,25.5,31.1,33.5,33.6,33.3,32.1,32.9,32.1,33.2,28.3,24.6
"1591",1591,22.5,24.9,30.8,33.6,34,32.7,32.1,33.2,32.3,33.3,27.9,23.8
"1592",1592,22.4,25.2,31.2,34.6,35.4,33,32.3,33.4,32.5,33.6,28.3,23.8
"1593",1593,22.6,25,30.8,33.3,33.8,32.8,32,32.7,32.1,33,27.9,24
"1594",1594,22.2,25.2,31.3,36.6,37.8,34.6,32.3,33.2,32.8,33.8,28.4,24
"1595",1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",1596,22.4,25.2,31.3,35.1,36,33.3,32.3,33.4,32.5,33.5,28.3,23.8
"1597",1597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",1598,22.6,26.1,32.5,37.6,39.5,35.9,33.5,33.4,33.3,33.9,28.7,24.6
"1599",1599,22.4,25.5,32,36.1,37,33.9,32.6,33.5,32.8,33.7,28.7,24.2
"1600",1600,22.4,25.6,32.1,37.4,39.5,35.7,33.2,33.5,33.1,33.8,28.5,24.3
"1601",1601,22.4,25,31.7,34.7,35.4,33.5,32.5,33.3,32.5,33.5,28.4,24.1
"1602",1602,23.3,26,31.1,34.7,35.9,34.3,32.7,32.9,32.7,33.5,28.5,24.8
"1603",1603,23.5,26.5,31.8,36.5,37.1,35.3,32.8,33.4,33.2,33.8,29.1,25.2
"1604",1604,22.9,25.6,31.2,35.8,38.5,35.5,33.5,33.2,33.1,33.4,28.6,24.5
"1605",1605,23.2,25.8,31.2,33.9,35.4,34.3,32.6,32.8,32.4,33.4,28.5,24.7
"1606",1606,24.2,26.3,31.6,33.4,33.1,33.3,32.4,33.1,33,33.8,28.8,25.5
"1607",1607,22.7,26.4,32.8,37.7,39.3,35.8,33.8,33.5,33.6,34.6,29.6,24.8
"1608",1608,22.4,25.6,32.1,37.3,39.5,35.7,33.1,33.4,32.9,33.6,28.4,24.3
"1609",1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",1610,23.1,25.6,31.3,33.5,33.7,33.3,32.2,32.9,32.2,33.3,28.3,24.6
"1611",1611,23.4,26,31.1,35,36,34.7,32.7,32.9,32.8,33.6,28.6,24.9
"1612",1612,22.3,25.1,31,35.3,36.2,33.2,32.3,33.3,32.6,33.5,28,23.6
"1613",1613,23.5,26.3,31.3,34.7,34.6,34.1,32.5,33,33,33.8,28.8,25.1
"1614",1614,22.6,25.7,31.8,37.6,39.3,36.3,33.4,33.2,32.9,33.4,28.5,24.7
"1615",1615,22.4,25.4,31.9,36.6,37.7,34.1,32.6,33.4,32.8,33.7,28.8,24.3
"1616",1616,22.5,25.4,31.2,34.5,35.4,32.9,32.3,33.4,32.6,33.3,27.9,23.8
"1617",1617,23.6,26.4,31.7,36.2,36.8,35.2,32.7,33.3,33.1,33.8,29.1,25.1
"1618",1618,22.6,26.2,32.6,37.8,39.6,35.9,33.5,33.5,33.4,34.2,28.9,24.6
"1619",1619,22.7,26.4,32.7,37.8,39.3,35.7,33.8,33.6,33.5,34.5,29.4,24.8
"1620",1620,22.6,25.4,31.3,35.9,38.8,35.6,33.5,33.2,33.1,33.4,28.4,24.3
"1621",1621,22.7,25.9,32,36.9,39.1,36.1,33.5,33.2,33,33.2,28.2,24.6
"1622",1622,22.8,26.4,32.5,37.9,39.7,35.9,33.9,33.5,33.4,34.1,28.7,24.8
"1623",1623,22.3,24.9,31.5,34.3,35.4,33.6,32.5,33.2,32.5,33.4,28.3,24.1
"1624",1624,22.5,25.3,31.1,34.4,35.4,33,32.3,33.4,32.5,33.5,28,23.8
"1625",1625,22.4,25.6,31.8,36.6,38.3,34.9,32.7,33.5,32.8,33.9,28.8,24.5
"1626",1626,22.4,25.7,32,37.4,39.2,35.9,33.5,33.3,32.9,33.4,28.6,24.6
